transaction_id,fee_amount
76784,135.0
76785,19.5
76786,102.62
76787,106.21
76788,92.98
76789,59.79
76790,36.39
76791,55.43
76792,20.13
76793,214.75
76794,11.66
76795,15.45
76796,16.38
76797,37.22
76798,11.08
76799,74.68
76800,0.0
76801,37.51
76802,48.58
76803,20.01
76804,1.25
76805,128.4
76806,101.5
76807,14.77
76808,21.31
76809,85.5
76810,0.0
76811,16.94
76812,0.0
76813,24.49
76814,7.21
76815,22.5
76816,0.0
76817,162.81
76818,19.79
76819,2.76
76820,208.72
76821,33.41
76822,56.57
76823,69.02
76824,158.97
76825,297.28
76826,57.23
76827,48.09
76828,38.01
76829,103.51
76830,9.72
76831,156.17
76832,48.31
76833,22.24
76834,5.43
76835,22.21
76836,1.66
76837,39.28
76838,49.69
76839,67.17
76840,107.19
76841,84.47
76842,78.62
76843,122.7
76844,18.19
76845,32.72
76846,74.25
76847,2.15
76848,18.98
76849,22.29
76850,224.03
76851,97.57
76852,50.13
76853,8.09
76854,39.2
76855,84.3
76856,73.78
76857,38.18
76858,27.46
76859,32.51
76860,165.19
76861,26.94
76862,31.51
76863,36.24
76864,165.74
76865,10.05
76866,37.81
76867,3.65
76868,0.0
76869,57.8
76870,149.21
76871,0.0
76872,70.2
76873,5.5
76874,84.87
76875,78.55
76876,293.36
76877,31.29
76878,18.91
76879,19.48
76880,13.61
76881,89.29
76882,86.39
76883,30.96
76884,0.0
76885,79.85
76886,21.76
76887,2.31
76888,18.81
76889,85.97
76890,144.62
76891,248.54
76892,14.84
76893,1.49
76894,55.2
76895,309.96
76896,43.33
76897,86.8
76898,88.1
76899,28.14
76900,18.7
76901,4.49
76902,91.93
76903,129.69
76904,48.64
76905,20.24
76906,208.66
76907,10.7
76908,210.2
76909,57.61
76910,118.63
76911,17.53
76912,204.36
76913,34.39
76914,14.36
76915,114.32
76916,74.92
76917,20.61
76918,26.45
76919,58.03
76920,31.54
76921,102.2
76922,7.85
76923,35.98
76924,124.18
76925,5.08
76926,5.66
76927,7.06
76928,64.5
76929,20.88
76930,96.05
76931,36.04
76932,108.87
76933,27.21
76934,16.15
76935,47.66
76936,65.52
76937,34.35
76938,73.85
76939,9.27
76940,97.94
76941,5.79
76942,89.97
76943,10.51
76944,89.25
76945,73.22
76946,18.58
76947,34.11
76948,29.59
76949,92.63
76950,12.02
76951,12.64
76952,95.91
76953,16.04
76954,21.67
76955,0.0
76956,0.0
76957,12.19
76958,18.22
76959,124.38
76960,290.75
76961,20.43
76962,3.35
76963,20.91
76964,198.98
76965,1.85
76966,66.0
76967,8.71
76968,97.56
76969,36.36
76970,90.28
76971,59.9
76972,122.28
76973,146.78
76974,60.43
76975,46.57
76976,36.21
76977,338.99
76978,13.04
76979,47.67
76980,27.75
76981,26.59
76982,107.44
76983,85.64
76984,0.0
76985,44.83
76986,7.69
76987,256.33
76988,0.0
76989,29.62
76990,6.18
76991,76.92
76992,12.48
76993,37.86
76994,120.34
76995,34.06
76996,0.0
76997,36.28
76998,25.41
76999,44.48
77000,7.4
77001,249.53
77002,12.51
77003,5.61
77004,57.04
77005,32.51
77006,222.03
77007,78.29
77008,167.4
77009,7.89
77010,5.31
77011,39.46
77012,51.31
77013,61.99
77014,45.64
77015,1.74
77016,181.39
77017,4.41
77018,27.07
77019,30.5
77020,17.18
77021,144.81
77022,12.88
77023,7.13
77024,10.03
77025,15.97
77026,18.32
77027,298.63
77028,241.46
77029,46.89
77030,45.88
77031,19.72
77032,23.96
77033,53.45
77034,2.41
77035,24.47
77036,3.31
77037,23.03
77038,48.52
77039,21.46
77040,206.07
77041,18.56
77042,18.42
77043,31.74
77044,181.27
77045,9.25
77046,151.79
77047,228.13
77048,11.31
77049,203.6
77050,14.64
77051,35.96
77052,148.71
77053,45.35
77054,51.4
77055,14.74
77056,47.21
77057,0.1
77058,8.67
77059,49.05
77060,16.71
77061,137.84
77062,1.27
77063,8.23
77064,11.27
77065,87.67
77066,57.38
77067,145.39
77068,3.15
77069,90.99
77070,16.27
77071,58.15
77072,0.0
77073,72.0
77074,56.61
77075,48.51
77076,0.0
77077,31.88
77078,97.41
77079,3.72
77080,0.69
77081,71.69
77082,10.02
77083,15.65
77084,72.35
77085,19.32
77086,90.72
77087,35.46
77088,30.42
77089,24.52
77090,102.84
77091,48.41
77092,89.75
77093,21.18
77094,166.03
77095,9.59
77096,93.46
77097,200.07
77098,7.71
77099,67.71
77100,101.39
77101,45.93
77102,161.77
77103,36.86
77104,102.48
77105,41.59
77106,35.42
77107,23.85
77108,52.81
77109,14.71
77110,0.0
77111,23.75
77112,11.4
77113,105.29
77114,77.09
77115,13.23
77116,121.8
77117,9.92
77118,57.71
77119,43.62
77120,138.43
77121,150.89
77122,54.44
77123,178.59
77124,41.01
77125,74.11
77126,0.0
77127,47.06
77128,23.44
77129,156.65
77130,61.92
77131,40.62
77132,80.52
77133,0.0
77134,5.16
77135,62.3
77136,56.95
77137,56.97
77138,129.67
77139,35.86
77140,13.25
77141,33.5
77142,15.15
77143,32.93
77144,70.57
77145,34.61
77146,16.11
77147,143.05
77148,56.45
77149,77.46
77150,54.9
77151,1.32
77152,44.91
77153,10.63
77154,97.33
77155,124.38
77156,2.19
77157,0.0
77158,0.11
77159,29.88
77160,69.7
77161,51.45
77162,66.38
77163,91.97
77164,289.33
77165,230.76
77166,170.4
77167,30.52
77168,161.88
77169,20.92
77170,53.56
77171,16.26
77172,11.22
77173,6.22
77174,222.34
77175,60.84
77176,20.82
77177,13.75
77178,195.25
77179,16.26
77180,14.53
77181,28.52
77182,42.71
77183,15.63
77184,21.04
77185,155.07
77186,10.9
77187,148.19
77188,72.41
77189,103.35
77190,36.29
77191,6.14
77192,10.91
77193,28.84
77194,129.57
77195,11.74
77196,2.47
77197,40.9
77198,3.03
77199,41.18
77200,0.0
77201,82.5
77202,34.5
77203,257.96
77204,141.62
77205,84.78
77206,28.17
77207,99.95
77208,11.39
77209,196.87
77210,12.0
77211,18.4
77212,24.49
77213,34.89
77214,49.08
77215,44.61
77216,34.92
77217,43.41
77218,76.91
77219,61.01
77220,62.02
77221,71.06
77222,11.51
77223,5.25
77224,3.25
77225,46.68
77226,48.58
77227,28.47
77228,24.02
77229,130.28
77230,85.77
77231,0.0
77232,42.6
77233,203.4
77234,185.97
77235,24.15
77236,58.48
77237,103.63
77238,20.42
77239,67.62
77240,2.19
77241,13.8
77242,201.45
77243,24.48
77244,26.04
77245,44.11
77246,54.57
77247,532.3
77248,5.9
77249,78.56
77250,13.27
77251,118.46
77252,0.0
77253,133.14
77254,89.99
77255,0.0
77256,5.17
77257,71.81
77258,103.05
77259,104.1
77260,13.75
77261,22.52
77262,0.0
77263,70.78
77264,0.0
77265,13.66
77266,27.52
77267,44.38
77268,19.28
77269,208.3
77270,23.27
77271,66.43
77272,12.82
77273,42.79
77274,63.52
77275,66.85
77276,11.11
77277,227.27
77278,0.0
77279,99.28
77280,42.04
77281,35.31
77282,14.4
77283,107.14
77284,4.41
77285,29.28
77286,59.72
77287,118.05
77288,107.22
77289,0.0
77290,6.97
77291,80.7
77292,5.77
77293,140.88
77294,26.14
77295,7.96
77296,6.23
77297,17.86
77298,1.09
77299,3.24
77300,21.48
77301,135.1
77302,103.02
77303,79.51
77304,2.73
77305,21.75
77306,38.14
77307,282.99
77308,34.97
77309,38.47
77310,139.22
77311,134.94
77312,202.42
77313,28.65
77314,100.25
77315,13.78
77316,9.31
77317,3.39
77318,159.31
77319,83.75
77320,3.58
77321,13.61
77322,30.44
77323,128.28
77324,69.51
77325,106.98
77326,11.38
77327,7.63
77328,1.47
77329,112.23
77330,132.28
77331,2.93
77332,35.75
77333,1.67
77334,61.39
77335,24.07
77336,1.29
77337,16.29
77338,174.15
77339,32.41
77340,22.64
77341,22.23
77342,93.49
77343,42.7
77344,36.08
77345,0.0
77346,53.91
77347,17.38
77348,154.25
77349,158.35
77350,228.11
77351,0.32
77352,143.71
77353,88.7
77354,21.1
77355,216.62
77356,192.12
77357,4.28
77358,49.07
77359,46.76
77360,38.47
77361,1.3
77362,145.17
77363,88.01
77364,192.67
77365,9.02
77366,38.57
77367,24.64
77368,0.0
77369,15.64
77370,24.4
77371,79.02
77372,0.0
77373,29.14
77374,340.49
77375,5.27
77376,0.0
77377,140.57
77378,43.45
77379,220.07
77380,164.48
77381,222.6
77382,38.63
77383,123.45
77384,4.55
77385,17.52
77386,0.0
77387,62.97
77388,4.15
77389,33.09
77390,62.98
77391,302.59
77392,28.02
77393,113.63
77394,18.93
77395,3.3
77396,18.1
77397,74.85
77398,23.33
77399,8.71
77400,94.26
77401,144.93
77402,1.97
77403,9.74
77404,23.16
77405,189.73
77406,87.06
77407,56.22
77408,71.11
77409,8.33
77410,13.06
77411,31.47
77412,101.51
77413,155.67
77414,21.6
77415,132.71
77416,11.63
77417,251.89
77418,0.0
77419,138.38
77420,0.0
77421,71.38
77422,55.42
77423,8.44
77424,33.08
77425,13.81
77426,66.13
77427,15.27
77428,11.25
77429,115.83
77430,10.06
77431,45.56
77432,113.77
77433,56.84
77434,16.69
77435,7.36
77436,56.09
77437,94.9
77438,8.51
77439,222.88
77440,126.94
77441,40.03
77442,7.93
77443,28.88
77444,211.81
77445,17.81
77446,9.74
77447,52.34
77448,61.97
77449,149.83
77450,2.27
77451,152.82
77452,23.4
77453,8.2
77454,23.19
77455,0.0
77456,37.69
77457,0.8
77458,3.73
77459,79.54
77460,23.31
77461,0.0
77462,43.09
77463,180.66
77464,157.02
77465,163.52
77466,30.57
77467,7.88
77468,120.97
77469,4.15
77470,158.67
77471,5.2
77472,20.96
77473,15.42
77474,29.45
77475,12.02
77476,82.38
77477,91.99
77478,23.32
77479,85.41
77480,247.17
77481,24.11
77482,232.18
77483,14.7
77484,42.97
77485,0.0
77486,23.85
77487,52.0
77488,50.36
77489,1.52
77490,3.89
77491,18.37
77492,0.35
77493,79.58
77494,13.5
77495,37.27
77496,102.61
77497,53.46
77498,136.42
77499,14.98
77500,34.68
77501,97.99
77502,94.75
77503,24.14
77504,5.12
77505,41.15
77506,14.83
77507,58.7
77508,79.71
77509,24.03
77510,73.77
77511,125.65
77512,32.24
77513,65.28
77514,209.36
77515,13.59
77516,1.26
77517,37.44
77518,131.94
77519,43.81
77520,272.06
77521,93.44
77522,42.88
77523,8.44
77524,131.08
77525,26.7
77526,8.69
77527,147.78
77528,5.73
77529,128.64
77530,32.77
77531,39.54
77532,9.73
77533,76.61
77534,0.0
77535,7.78
77536,0.67
77537,30.41
77538,40.25
77539,15.56
77540,33.82
77541,89.4
77542,53.92
77543,22.4
77544,15.48
77545,14.97
77546,3.33
77547,114.2
77548,5.92
77549,5.69
77550,112.46
77551,34.33
77552,151.12
77553,85.43
77554,48.02
77555,274.5
77556,0.0
77557,21.93
77558,55.45
77559,51.29
77560,0.63
77561,0.0
77562,93.42
77563,11.49
77564,52.95
77565,16.83
77566,167.84
77567,39.12
77568,58.05
77569,52.12
77570,14.38
77571,37.92
77572,29.82
77573,179.14
77574,21.57
77575,8.06
77576,10.17
77577,89.57
77578,64.42
77579,27.75
77580,46.11
77581,46.2
77582,48.21
77583,95.07
77584,13.57
77585,5.34
77586,0.0
77587,4.22
77588,161.67
77589,28.79
77590,65.41
77591,7.13
77592,109.5
77593,16.37
77594,234.65
77595,93.38
77596,22.52
77597,25.71
77598,37.01
77599,55.98
77600,25.92
77601,0.98
77602,73.43
77603,65.56
77604,97.17
77605,59.47
77606,53.18
77607,13.58
77608,38.42
77609,0.0
77610,78.54
77611,21.91
77612,19.93
77613,16.5
77614,27.82
77615,131.13
77616,68.83
77617,3.3
77618,39.23
77619,195.21
77620,217.69
77621,69.61
77622,17.15
77623,114.12
77624,150.36
77625,49.83
77626,173.63
77627,1.64
77628,19.74
77629,83.23
77630,52.88
77631,5.71
77632,52.64
77633,53.13
77634,66.12
77635,64.2
77636,0.0
77637,20.76
77638,70.72
77639,262.54
77640,8.59
77641,15.3
77642,199.52
77643,216.64
77644,74.0
77645,41.39
77646,19.16
77647,232.4
77648,38.92
77649,36.94
77650,0.0
77651,40.32
77652,49.53
77653,177.71
77654,16.78
77655,39.6
77656,5.64
77657,77.18
77658,120.08
77659,22.58
77660,20.23
77661,107.29
77662,24.14
77663,17.92
77664,58.05
77665,190.69
77666,62.99
77667,86.92
77668,10.82
77669,144.1
77670,3.35
77671,7.96
77672,58.09
77673,11.33
77674,22.55
77675,3.14
77676,39.93
77677,30.7
77678,41.01
77679,3.09
77680,0.0
77681,261.12
77682,195.66
77683,49.27
77684,9.16
77685,163.99
77686,89.28
77687,0.0
77688,61.57
77689,27.36
77690,53.68
77691,6.93
77692,5.44
77693,83.69
77694,84.7
77695,38.06
77696,87.4
77697,23.4
77698,37.53
77699,0.0
77700,1.74
77701,2.24
77702,78.02
77703,13.22
77704,8.93
77705,84.48
77706,195.47
77707,0.0
77708,196.32
77709,3.68
77710,152.72
77711,33.13
77712,9.23
77713,8.93
77714,163.66
77715,5.84
77716,9.75
77717,3.13
77718,94.97
77719,41.79
77720,51.08
77721,94.98
77722,32.54
77723,109.27
77724,32.55
77725,7.06
77726,99.65
77727,140.57
77728,49.4
77729,31.84
77730,181.09
77731,43.72
77732,7.01
77733,65.57
77734,103.9
77735,34.3
77736,21.16
77737,8.47
77738,43.42
77739,12.92
77740,62.77
77741,273.6
77742,79.95
77743,22.74
77744,18.63
77745,70.01
77746,11.29
77747,62.18
77748,8.24
77749,41.33
77750,35.79
77751,32.15
77752,166.62
77753,225.83
77754,74.68
77755,66.0
77756,48.53
77757,191.92
77758,7.47
77759,140.44
77760,24.98
77761,14.97
77762,15.08
77763,30.51
77764,4.07
77765,9.19
77766,85.42
77767,12.74
77768,8.64
77769,48.0
77770,40.62
77771,36.45
77772,36.09
77773,22.27
77774,34.48
77775,0.81
77776,0.0
77777,0.0
77778,21.11
77779,14.27
77780,178.04
77781,79.14
77782,198.79
77783,14.9
77784,78.32
77785,37.87
77786,136.24
77787,60.61
77788,90.26
77789,30.21
77790,235.86
77791,4.28
77792,25.35
77793,26.91
77794,45.45
77795,14.21
77796,0.0
77797,3.94
77798,4.92
77799,52.48
77800,55.09
77801,68.49
77802,186.0
77803,29.83
77804,54.16
77805,19.37
77806,43.68
77807,40.43
77808,159.35
77809,10.46
77810,44.5
77811,32.56
77812,0.0
77813,10.52
77814,9.08
77815,23.86
77816,127.13
77817,0.0
77818,0.0
77819,60.05
77820,25.56
77821,46.92
77822,169.44
77823,81.69
77824,1.62
77825,2.49
77826,115.29
77827,45.98
77828,13.02
77829,3.62
77830,0.0
77831,12.23
77832,6.33
77833,58.55
77834,54.12
77835,3.98
77836,0.0
77837,2.82
77838,47.71
77839,3.36
77840,11.55
77841,26.84
77842,311.01
77843,20.36
77844,94.16
77845,5.01
77846,7.96
77847,4.9
77848,11.83
77849,14.63
77850,18.06
77851,121.02
77852,30.21
77853,313.28
77854,1.08
77855,98.84
77856,40.77
77857,7.29
77858,36.52
77859,109.13
77860,17.14
77861,26.46
77862,22.32
77863,32.94
77864,65.01
77865,51.41
77866,46.56
77867,153.19
77868,59.27
77869,6.4
77870,2.16
77871,11.26
77872,12.41
77873,167.64
77874,18.92
77875,2.94
77876,12.19
77877,53.12
77878,30.36
77879,531.91
77880,122.58
77881,58.94
77882,0.0
77883,27.03
77884,95.55
77885,71.22
77886,84.77
77887,161.76
77888,5.23
77889,14.08
77890,352.61
77891,2.81
77892,0.0
77893,369.59
77894,44.77
77895,8.44
77896,97.76
77897,222.13
77898,51.97
77899,30.35
77900,198.15
77901,68.6
77902,5.42
77903,151.71
77904,6.2
77905,132.32
77906,23.0
77907,171.94
77908,128.46
77909,42.77
77910,406.97
77911,34.2
77912,2.07
77913,9.22
77914,1.23
77915,32.32
77916,117.35
77917,42.31
77918,3.06
77919,2.7
77920,23.8
77921,0.0
77922,61.4
77923,25.6
77924,38.81
77925,25.96
77926,30.4
77927,209.38
77928,286.32
77929,9.23
77930,62.81
77931,1.2
77932,53.32
77933,6.0
77934,42.22
77935,22.67
77936,22.43
77937,3.64
77938,8.07
77939,198.18
77940,13.2
77941,63.57
77942,73.77
77943,147.56
77944,52.35
77945,4.91
77946,14.05
77947,40.24
77948,1.56
77949,17.17
77950,2.69
77951,1.66
77952,165.43
77953,3.06
77954,32.82
77955,42.15
77956,42.14
77957,34.23
77958,19.55
77959,28.29
77960,39.43
77961,12.59
77962,18.01
77963,0.0
77964,72.71
77965,29.51
77966,0.0
77967,1.86
77968,141.75
77969,59.57
77970,8.74
77971,14.4
77972,7.83
77973,0.0
77974,19.29
77975,43.51
77976,65.03
77977,0.83
77978,28.47
77979,66.59
77980,31.76
77981,14.29
77982,10.71
77983,52.45
77984,0.0
77985,108.72
77986,1.62
77987,189.12
77988,19.39
77989,9.51
77990,51.29
77991,3.83
77992,194.42
77993,547.85
77994,0.61
77995,46.5
77996,88.01
77997,320.15
77998,135.34
77999,120.12
78000,33.51
78001,14.57
78002,70.83
78003,111.81
78004,33.32
78005,126.53
78006,92.47
78007,14.38
78008,3.48
78009,5.5
78010,45.24
78011,23.37
78012,43.67
78013,64.26
78014,64.64
78015,4.24
78016,54.09
78017,32.09
78018,197.61
78019,2.39
78020,7.03
78021,1.86
78022,21.78
78023,85.74
78024,249.09
78025,0.0
78026,18.78
78027,1.27
78028,140.36
78029,103.82
78030,0.0
78031,0.69
78032,34.15
78033,45.43
78034,73.13
78035,37.41
78036,68.66
78037,96.55
78038,177.41
78039,27.89
78040,107.71
78041,158.78
78042,20.26
78043,58.25
78044,23.32
78045,76.49
78046,57.38
78047,35.35
78048,79.47
78049,186.62
78050,287.24
78051,119.02
78052,26.62
78053,14.09
78054,319.69
78055,107.23
78056,86.81
78057,65.79
78058,20.38
78059,15.0
78060,16.8
78061,25.56
78062,192.55
78063,4.95
78064,72.83
78065,56.38
78066,0.0
78067,38.85
78068,5.2
78069,56.01
78070,129.06
78071,113.01
78072,52.87
78073,131.16
78074,24.76
78075,5.38
78076,28.91
78077,1.49
78078,34.42
78079,34.15
78080,52.8
78081,24.84
78082,30.04
78083,67.24
78084,6.55
78085,4.36
78086,84.94
78087,10.37
78088,177.57
78089,315.45
78090,27.78
78091,11.26
78092,25.21
78093,44.72
78094,39.53
78095,38.26
78096,126.48
78097,80.7
78098,70.92
78099,77.48
78100,0.81
78101,133.01
78102,76.58
78103,67.9
78104,125.4
78105,463.75
78106,55.31
78107,264.27
78108,23.59
78109,29.05
78110,23.05
78111,35.5
78112,316.78
78113,19.1
78114,51.8
78115,177.62
78116,9.05
78117,50.08
78118,240.79
78119,30.07
78120,6.25
78121,5.94
78122,120.04
78123,61.34
78124,30.05
78125,155.0
78126,95.02
78127,66.14
78128,24.29
78129,9.43
78130,13.77
78131,206.93
78132,9.98
78133,56.26
78134,27.34
78135,9.52
78136,59.93
78137,65.96
78138,55.35
78139,46.25
78140,24.68
78141,55.13
78142,94.55
78143,27.06
78144,2.73
78145,41.99
78146,209.53
78147,23.13
78148,69.7
78149,45.6
78150,129.47
78151,43.08
78152,44.18
78153,46.92
78154,100.67
78155,205.46
78156,50.32
78157,8.75
78158,34.82
78159,0.0
78160,54.83
78161,114.74
78162,14.94
78163,46.61
78164,45.05
78165,87.89
78166,0.88
78167,3.37
78168,82.34
78169,24.12
78170,0.18
78171,113.02
78172,82.42
78173,21.68
78174,123.25
78175,1.25
78176,82.41
78177,0.0
78178,26.89
78179,16.44
78180,48.25
78181,8.59
78182,174.54
78183,38.01
78184,21.58
78185,64.96
78186,0.0
78187,85.34
78188,9.13
78189,48.73
78190,10.41
78191,19.79
78192,55.2
78193,155.4
78194,0.48
78195,154.69
78196,15.84
78197,43.48
78198,135.53
78199,67.89
78200,20.78
78201,57.86
78202,16.63
78203,205.88
78204,54.71
78205,230.78
78206,88.79
78207,117.63
78208,58.67
78209,71.97
78210,53.42
78211,9.62
78212,138.39
78213,10.31
78214,0.0
78215,3.61
78216,124.34
78217,76.44
78218,27.83
78219,53.52
78220,127.94
78221,40.86
78222,116.69
78223,26.57
78224,105.23
78225,16.96
78226,27.31
78227,61.08
78228,13.94
78229,105.19
78230,97.85
78231,28.74
78232,128.68
78233,42.88
78234,85.12
78235,7.45
78236,42.09
78237,86.56
78238,20.95
78239,57.14
78240,56.79
78241,19.28
78242,47.2
78243,15.68
78244,108.46
78245,9.74
78246,21.79
78247,31.0
78248,108.12
78249,158.14
78250,5.62
78251,21.07
78252,10.57
78253,50.02
78254,105.54
78255,16.83
78256,155.25
78257,16.05
78258,32.06
78259,57.55
78260,0.2
78261,3.18
78262,27.68
78263,0.32
78264,28.51
78265,66.79
78266,48.57
78267,119.02
78268,58.44
78269,2.03
78270,72.71
78271,0.0
78272,22.76
78273,8.74
78274,19.8
78275,48.4
78276,92.28
78277,15.16
78278,244.81
78279,19.8
78280,27.35
78281,49.86
78282,35.84
78283,239.82
78284,37.32
78285,3.83
78286,34.12
78287,3.15
78288,21.89
78289,34.05
78290,6.89
78291,163.26
78292,8.89
78293,129.01
78294,74.54
78295,117.94
78296,283.54
78297,77.57
78298,116.2
78299,0.0
78300,0.0
78301,2.99
78302,27.21
78303,232.57
78304,11.85
78305,33.31
78306,61.67
78307,0.0
78308,39.44
78309,25.32
78310,30.05
78311,55.42
78312,168.3
78313,90.61
78314,85.22
78315,0.0
78316,48.8
78317,27.24
78318,133.79
78319,10.53
78320,40.08
78321,72.93
78322,189.53
78323,105.9
78324,0.0
78325,63.54
78326,184.18
78327,23.62
78328,42.11
78329,0.0
78330,3.29
78331,28.02
78332,53.39
78333,20.34
78334,152.61
78335,53.24
78336,143.16
78337,64.0
78338,163.43
78339,7.66
78340,122.01
78341,125.68
78342,12.77
78343,123.92
78344,59.29
78345,72.19
78346,47.84
78347,2.2
78348,19.87
78349,50.45
78350,18.98
78351,102.89
78352,3.13
78353,34.45
78354,220.31
78355,143.47
78356,48.93
78357,40.28
78358,84.67
78359,120.71
78360,1.4
78361,27.71
78362,123.52
78363,19.31
78364,6.11
78365,8.0
78366,74.0
78367,45.32
78368,12.24
78369,46.09
78370,19.69
78371,23.26
78372,45.48
78373,164.25
78374,44.6
78375,3.72
78376,17.19
78377,0.0
78378,0.0
78379,0.0
78380,65.99
78381,0.0
78382,0.0
78383,0.0
78384,191.51
78385,17.63
78386,72.46
78387,40.05
78388,31.75
78389,30.35
78390,59.05
78391,0.0
78392,50.6
78393,93.02
78394,211.86
78395,315.66
78396,244.18
78397,7.09
78398,14.16
78399,47.19
78400,33.54
78401,12.39
78402,18.18
78403,7.51
78404,0.69
78405,116.32
78406,0.0
78407,11.83
78408,6.63
78409,66.25
78410,57.57
78411,150.77
78412,135.42
78413,131.53
78414,139.17
78415,0.0
78416,156.51
78417,58.7
78418,15.19
78419,12.0
78420,0.0
78421,56.92
78422,204.85
78423,122.98
78424,113.95
78425,15.74
78426,4.48
78427,11.37
78428,153.7
78429,61.73
78430,0.0
78431,2.33
78432,46.96
78433,6.25
78434,56.68
78435,0.78
78436,12.98
78437,213.47
78438,205.24
78439,2.7
78440,84.27
78441,100.26
78442,17.43
78443,16.66
78444,10.86
78445,71.28
78446,21.09
78447,24.92
78448,347.98
78449,271.6
78450,36.46
78451,18.22
78452,157.83
78453,0.0
78454,12.75
78455,131.52
78456,83.18
78457,23.67
78458,62.44
78459,153.54
78460,88.99
78461,6.02
78462,25.13
78463,6.68
78464,0.15
78465,6.49
78466,52.4
78467,96.86
78468,41.6
78469,5.4
78470,75.68
78471,311.15
78472,39.56
78473,81.7
78474,28.79
78475,27.15
78476,74.33
78477,130.25
78478,3.98
78479,46.83
78480,34.32
78481,1.05
78482,91.55
78483,86.06
78484,151.89
78485,5.79
78486,6.5
78487,21.66
78488,23.63
78489,0.0
78490,62.51
78491,0.0
78492,124.77
78493,154.47
78494,98.76
78495,114.86
78496,5.29
78497,31.02
78498,10.61
78499,76.29
78500,44.88
78501,117.45
78502,0.0
78503,34.29
78504,31.65
78505,12.91
78506,17.43
78507,81.86
78508,22.73
78509,39.0
78510,0.11
78511,39.61
78512,45.78
78513,15.48
78514,102.01
78515,130.94
78516,66.5
78517,52.25
78518,4.61
78519,36.17
78520,50.67
78521,13.89
78522,0.0
78523,0.0
78524,48.83
78525,80.69
78526,7.43
78527,46.11
78528,6.0
78529,100.28
78530,22.52
78531,50.48
78532,70.58
78533,36.9
78534,54.49
78535,122.36
78536,78.27
78537,9.03
78538,14.45
78539,6.23
78540,36.51
78541,26.39
78542,3.13
78543,10.86
78544,0.0
78545,401.44
78546,294.9
78547,7.61
78548,4.93
78549,56.81
78550,66.39
78551,191.98
78552,94.12
78553,9.52
78554,49.6
78555,7.71
78556,15.84
78557,43.91
78558,6.8
78559,10.02
78560,20.19
78561,474.57
78562,61.51
78563,222.45
78564,107.22
78565,3.51
78566,102.79
78567,2.4
78568,30.28
78569,0.0
78570,118.72
78571,248.52
78572,0.32
78573,25.78
78574,135.58
78575,77.97
78576,23.29
78577,0.0
78578,226.25
78579,18.57
78580,63.92
78581,33.8
78582,34.97
78583,4.92
78584,93.84
78585,74.79
78586,50.95
78587,35.08
78588,26.97
78589,18.38
78590,106.38
78591,158.5
78592,47.46
78593,3.21
78594,148.32
78595,93.42
78596,95.01
78597,1.43
78598,11.05
78599,11.94
78600,7.22
78601,72.29
78602,61.94
78603,91.98
78604,177.47
78605,26.43
78606,139.84
78607,58.14
78608,219.57
78609,31.62
78610,2.28
78611,12.98
78612,50.11
78613,20.43
78614,12.83
78615,166.58
78616,13.66
78617,119.44
78618,118.37
78619,7.47
78620,35.04
78621,25.77
78622,37.34
78623,0.0
78624,61.92
78625,130.11
78626,6.76
78627,143.62
78628,3.7
78629,8.79
78630,76.27
78631,72.12
78632,26.67
78633,73.17
78634,108.7
78635,0.0
78636,104.63
78637,8.37
78638,60.19
78639,0.71
78640,2.17
78641,1.34
78642,76.55
78643,0.33
78644,35.54
78645,30.39
78646,322.53
78647,24.39
78648,13.79
78649,66.7
78650,118.65
78651,0.0
78652,48.95
78653,165.52
78654,8.1
78655,15.94
78656,9.3
78657,45.5
78658,12.45
78659,41.56
78660,21.33
78661,54.73
78662,83.04
78663,22.86
78664,169.86
78665,82.58
78666,83.93
78667,141.96
78668,268.94
78669,30.07
78670,12.42
78671,25.62
78672,11.67
78673,3.06
78674,44.93
78675,35.25
78676,6.34
78677,49.59
78678,137.98
78679,24.33
78680,1.38
78681,114.67
78682,190.1
78683,33.04
78684,13.12
78685,8.69
78686,16.26
78687,0.0
78688,161.42
78689,116.29
78690,97.95
78691,111.82
78692,221.61
78693,137.84
78694,6.65
78695,136.85
78696,332.39
78697,36.56
78698,43.17
78699,40.28
78700,13.32
78701,126.6
78702,31.93
78703,87.22
78704,87.07
78705,57.81
78706,39.8
78707,1.58
78708,33.06
78709,40.93
78710,42.78
78711,7.67
78712,0.0
78713,0.87
78714,13.91
78715,122.36
78716,86.48
78717,11.09
78718,17.48
78719,34.75
78720,204.63
78721,19.06
78722,45.19
78723,71.73
78724,67.13
78725,86.2
78726,110.35
78727,52.61
78728,213.76
78729,102.63
78730,74.19
78731,62.61
78732,19.87
78733,17.58
78734,2.9
78735,18.74
78736,22.2
78737,11.09
78738,75.39
78739,15.42
78740,195.71
78741,17.73
78742,1.52
78743,2.62
78744,71.76
78745,36.68
78746,0.0
78747,0.0
78748,53.68
78749,74.82
78750,5.23
78751,100.89
78752,4.32
78753,16.87
78754,84.15
78755,20.69
78756,26.52
78757,58.92
78758,17.46
78759,120.18
78760,2.86
78761,59.84
78762,7.43
78763,124.44
78764,31.31
78765,228.67
78766,22.88
78767,1.75
78768,106.98
78769,24.98
78770,27.54
78771,55.13
78772,0.0
78773,169.09
78774,14.02
78775,159.91
78776,23.12
78777,12.22
78778,185.6
78779,20.1
78780,126.48
78781,29.5
