user_id,signup_date,country,device_type,acquisition_channel
3771,2022-01-28,Kenya,iOS,Ads
3772,2022-11-22,South Africa,Web,Referral
3773,2022-05-29,Kenya,Android,Organic
3774,2022-01-28,Ghana,Web,Organic
3775,2022-11-06,Kenya,Web,Ads
3776,2022-03-06,South Africa,iOS,Referral
3777,2022-12-22,Ghana,Android,Organic
3778,2022-01-21,South Africa,iOS,Organic
3779,2022-09-09,Nigeria,iOS,Ads
3780,2022-08-23,Ghana,Android,Referral
3781,2022-08-15,Nigeria,Android,Ads
3782,2022-01-13,South Africa,Web,Ads
3783,2022-11-09,Ghana,iOS,Ads
3784,2022-02-18,Ghana,Web,Ads
3785,2022-04-28,Kenya,Android,Referral
3786,2022-02-23,Ghana,iOS,Referral
3787,2022-05-18,Nigeria,Android,Organic
3788,2022-02-22,Nigeria,Android,Ads
3789,2022-02-13,Kenya,Web,Ads
3790,2022-10-30,Nigeria,Web,Ads
3791,2022-02-22,South Africa,Android,Referral
3792,2022-03-15,Kenya,Android,Organic
3793,2022-02-15,Kenya,iOS,Ads
3794,2022-01-13,Ghana,Web,Referral
3795,2022-06-14,Nigeria,Android,Ads
3796,2022-04-12,Kenya,iOS,Organic
3797,2022-10-07,Kenya,iOS,Referral
3798,2022-09-15,Nigeria,Android,Referral
3799,2022-12-03,Kenya,iOS,Organic
3800,2022-12-22,Nigeria,Web,Organic
3801,2022-05-18,Ghana,iOS,Organic
3802,2022-06-12,Kenya,Web,Ads
3803,2022-04-21,South Africa,iOS,Ads
3804,2022-04-12,Kenya,iOS,Ads
3805,2022-01-17,South Africa,iOS,Ads
3806,2022-09-25,Ghana,Android,Referral
3807,2022-07-01,Nigeria,Web,Ads
3808,2022-01-24,South Africa,Web,Ads
3809,2022-01-29,South Africa,iOS,Ads
3810,2022-06-20,Nigeria,Android,Referral
3811,2022-08-16,Ghana,Web,Organic
3812,2022-07-07,Nigeria,Web,Referral
3813,2022-12-12,Ghana,Web,Referral
3814,2022-08-18,South Africa,Web,Organic
3815,2022-11-17,Ghana,iOS,Referral
3816,2022-12-06,South Africa,Android,Referral
3817,2022-04-29,Nigeria,Web,Organic
3818,2022-06-05,Ghana,Android,Organic
3819,2022-09-29,South Africa,Android,Ads
3820,2022-06-24,Nigeria,iOS,Organic
3821,2022-04-14,South Africa,Android,Referral
3822,2022-04-02,South Africa,Web,Referral
3823,2022-07-05,South Africa,Android,Organic
3824,2022-10-10,Ghana,Web,Ads
3825,2022-06-30,Nigeria,Android,Referral
3826,2022-06-19,Ghana,Android,Ads
3827,2022-07-06,Nigeria,iOS,Ads
3828,2022-06-24,Nigeria,Web,Referral
3829,2022-08-10,Kenya,iOS,Organic
3830,2022-08-21,South Africa,Android,Referral
3831,2022-06-11,Ghana,Android,Referral
3832,2022-05-14,Kenya,Web,Referral
3833,2022-08-12,Ghana,Web,Ads
3834,2022-06-02,South Africa,Web,Ads
3835,2022-02-02,Nigeria,Web,Ads
3836,2022-02-24,Ghana,Web,Ads
3837,2022-01-07,Nigeria,Web,Referral
3838,2022-09-01,Nigeria,Web,Organic
3839,2022-11-09,South Africa,Web,Ads
3840,2022-05-06,Kenya,Web,Referral
3841,2022-01-12,Ghana,iOS,Organic
3842,2022-01-16,South Africa,Android,Referral
3843,2022-07-27,South Africa,Web,Organic
3844,2022-02-12,Ghana,Android,Organic
3845,2022-05-15,Nigeria,Android,Referral
3846,2022-08-16,Kenya,iOS,Referral
3847,2022-04-21,Ghana,Web,Ads
3848,2022-11-03,South Africa,Web,Referral
3849,2022-06-09,Nigeria,iOS,Organic
3850,2022-11-27,South Africa,Android,Ads
3851,2022-09-21,Kenya,iOS,Referral
3852,2022-08-13,Nigeria,Android,Ads
3853,2022-08-05,Nigeria,Android,Ads
3854,2022-02-14,Ghana,Android,Organic
3855,2022-08-02,Nigeria,iOS,Organic
3856,2022-02-28,Nigeria,Android,Referral
3857,2022-05-12,South Africa,iOS,Ads
3858,2022-04-14,Ghana,Web,Referral
3859,2022-07-14,Ghana,Android,Referral
3860,2022-06-06,Kenya,Android,Ads
3861,2022-04-08,Ghana,Web,Ads
3862,2022-08-14,Nigeria,Web,Referral
3863,2022-07-24,Nigeria,iOS,Referral
3864,2022-03-20,South Africa,Web,Referral
3865,2022-05-04,Ghana,iOS,Referral
3866,2022-08-06,Kenya,Web,Organic
3867,2022-01-04,South Africa,Android,Ads
3868,2022-03-31,Kenya,Web,Ads
3869,2022-04-14,Ghana,Android,Ads
3870,2022-04-29,Nigeria,Web,Referral
3871,2022-05-13,Kenya,Web,Ads
3872,2022-11-08,Kenya,iOS,Referral
3873,2022-04-06,Kenya,iOS,Ads
3874,2022-11-27,South Africa,iOS,Ads
3875,2022-05-23,Ghana,Web,Organic
3876,2022-10-15,Kenya,Android,Referral
3877,2022-01-28,Ghana,Web,Organic
3878,2022-10-05,South Africa,iOS,Ads
3879,2022-08-21,South Africa,Web,Ads
3880,2022-01-17,Ghana,iOS,Organic
3881,2022-02-28,South Africa,Web,Organic
3882,2022-03-31,South Africa,Android,Referral
3883,2022-07-18,Nigeria,iOS,Organic
3884,2022-12-28,Kenya,Android,Organic
3885,2022-01-26,Nigeria,Android,Organic
3886,2022-01-25,South Africa,iOS,Ads
3887,2022-10-28,Nigeria,Android,Referral
3888,2022-12-05,South Africa,iOS,Ads
3889,2022-09-24,Nigeria,iOS,Organic
3890,2022-06-30,South Africa,iOS,Ads
3891,2022-12-26,Nigeria,iOS,Ads
3892,2022-03-09,Kenya,Android,Ads
3893,2022-12-17,Kenya,iOS,Ads
3894,2022-11-17,Nigeria,Android,Organic
3895,2022-02-18,Kenya,Android,Referral
3896,2022-06-24,Nigeria,Web,Referral
3897,2022-02-21,South Africa,Web,Referral
3898,2022-04-12,Ghana,iOS,Referral
3899,2022-08-04,Nigeria,iOS,Referral
3900,2022-07-07,Ghana,Web,Referral
3901,2022-02-26,Ghana,Web,Ads
3902,2022-02-16,Kenya,iOS,Ads
3903,2022-06-08,Ghana,Android,Ads
3904,2022-06-23,Kenya,iOS,Organic
3905,2022-08-30,Ghana,iOS,Organic
3906,2022-10-09,Kenya,Web,Referral
3907,2022-08-29,Ghana,Android,Referral
3908,2022-01-05,Kenya,iOS,Referral
3909,2022-03-25,Kenya,Android,Ads
3910,2022-11-04,Ghana,Android,Referral
3911,2022-12-27,South Africa,Web,Organic
3912,2022-09-05,South Africa,Android,Ads
3913,2022-02-23,Ghana,Android,Organic
3914,2022-06-10,Kenya,iOS,Organic
3915,2022-08-14,Ghana,iOS,Referral
3916,2022-01-15,Kenya,iOS,Ads
3917,2022-08-12,Kenya,Web,Referral
3918,2022-03-02,Nigeria,Web,Referral
3919,2022-05-02,Ghana,Android,Organic
3920,2022-10-04,Kenya,iOS,Referral
3921,2022-02-15,South Africa,iOS,Organic
3922,2022-10-21,Ghana,Web,Referral
3923,2022-03-03,Kenya,Android,Organic
3924,2022-03-27,South Africa,Android,Referral
3925,2022-07-29,Kenya,Web,Ads
3926,2022-03-19,South Africa,iOS,Referral
3927,2022-07-21,Kenya,Web,Referral
3928,2022-10-29,Kenya,Android,Ads
3929,2022-08-11,Kenya,iOS,Referral
3930,2022-08-10,South Africa,iOS,Organic
3931,2022-01-03,Nigeria,Web,Organic
3932,2022-01-06,Kenya,iOS,Referral
3933,2022-04-03,Kenya,iOS,Organic
3934,2022-01-08,Kenya,iOS,Organic
3935,2022-08-23,Nigeria,Web,Ads
3936,2022-04-18,Kenya,Web,Organic
3937,2022-06-10,Kenya,Web,Ads
3938,2022-07-28,Nigeria,Android,Organic
3939,2022-08-28,Kenya,Web,Ads
3940,2022-11-27,South Africa,Android,Organic
3941,2022-11-29,South Africa,Web,Ads
3942,2022-02-19,Ghana,Web,Organic
3943,2022-01-11,Kenya,Web,Ads
3944,2022-12-17,South Africa,Web,Organic
3945,2022-06-05,Ghana,iOS,Ads
3946,2022-03-11,Kenya,Web,Referral
3947,2022-06-18,Kenya,iOS,Organic
3948,2022-09-29,Ghana,iOS,Organic
3949,2022-03-09,Kenya,iOS,Ads
3950,2022-12-21,Nigeria,Android,Ads
3951,2022-09-09,Ghana,Web,Organic
3952,2022-02-17,Ghana,iOS,Ads
3953,2022-07-03,Ghana,iOS,Organic
3954,2022-11-16,Kenya,Android,Ads
3955,2022-07-06,South Africa,Android,Referral
3956,2022-03-31,South Africa,iOS,Organic
3957,2022-11-28,Ghana,Android,Organic
3958,2022-05-19,Ghana,Web,Organic
3959,2022-12-23,South Africa,Web,Referral
3960,2022-03-30,South Africa,iOS,Ads
3961,2022-10-01,Kenya,Android,Organic
3962,2022-01-19,Kenya,iOS,Organic
3963,2022-11-07,Ghana,Web,Referral
3964,2022-12-24,South Africa,iOS,Referral
3965,2022-06-03,Nigeria,Web,Ads
3966,2022-09-17,Nigeria,iOS,Organic
3967,2022-04-18,Kenya,Android,Organic
3968,2022-10-12,Ghana,iOS,Ads
3969,2022-02-28,South Africa,Android,Organic
3970,2022-05-05,Kenya,Android,Organic
3971,2022-12-20,Ghana,Web,Referral
3972,2022-09-30,Ghana,iOS,Ads
3973,2022-04-17,South Africa,iOS,Ads
3974,2022-10-26,Kenya,Web,Referral
3975,2022-09-02,Ghana,Web,Organic
3976,2022-12-02,South Africa,iOS,Organic
3977,2022-09-04,South Africa,Web,Referral
3978,2022-01-08,South Africa,Web,Organic
3979,2022-05-21,Ghana,Web,Organic
3980,2022-12-28,Nigeria,Android,Organic
3981,2022-01-08,Nigeria,iOS,Referral
3982,2022-12-18,Kenya,iOS,Ads
3983,2022-04-04,Nigeria,Android,Referral
3984,2022-11-17,Kenya,iOS,Ads
3985,2022-02-08,Nigeria,Web,Ads
3986,2022-03-22,Ghana,iOS,Ads
3987,2022-07-06,Nigeria,Android,Organic
3988,2022-03-25,Ghana,Android,Organic
3989,2022-03-29,Ghana,iOS,Organic
3990,2022-08-30,Ghana,Web,Referral
3991,2022-12-08,Nigeria,Android,Ads
3992,2022-04-03,Kenya,Web,Ads
3993,2022-03-27,Nigeria,Android,Ads
3994,2022-02-13,Nigeria,Web,Referral
3995,2022-05-17,Nigeria,Android,Ads
3996,2022-03-15,Ghana,iOS,Referral
3997,2022-02-05,Ghana,Android,Organic
3998,2022-04-11,South Africa,Android,Ads
3999,2022-06-05,South Africa,iOS,Organic
4000,2022-09-12,South Africa,Web,Referral
4001,2022-06-20,Ghana,Web,Organic
4002,2022-08-04,Kenya,Web,Referral
4003,2022-06-19,Nigeria,Android,Referral
4004,2022-09-09,Ghana,Web,Organic
4005,2022-12-26,South Africa,iOS,Organic
4006,2022-11-18,Ghana,iOS,Ads
4007,2022-02-24,Ghana,Web,Organic
4008,2022-04-01,Nigeria,iOS,Ads
4009,2022-10-05,Kenya,Web,Referral
4010,2022-04-11,Ghana,iOS,Ads
4011,2022-06-04,Ghana,Web,Ads
4012,2022-12-15,Kenya,Web,Referral
4013,2022-12-30,Kenya,Android,Referral
4014,2022-05-21,Ghana,iOS,Ads
4015,2022-06-22,Nigeria,Web,Ads
4016,2022-01-10,Kenya,Web,Organic
4017,2022-08-16,South Africa,iOS,Organic
4018,2022-09-22,Ghana,iOS,Organic
4019,2022-09-05,Kenya,Android,Ads
4020,2022-09-04,South Africa,Android,Referral
4021,2022-06-04,Kenya,Web,Organic
4022,2022-02-03,Ghana,Web,Ads
4023,2022-05-09,Ghana,Web,Referral
4024,2022-06-09,Kenya,Android,Organic
4025,2022-03-30,Ghana,Web,Referral
4026,2022-04-03,Ghana,iOS,Organic
4027,2022-11-23,South Africa,Android,Ads
4028,2022-08-29,Nigeria,Android,Referral
4029,2022-11-19,South Africa,iOS,Referral
4030,2022-04-27,Nigeria,iOS,Organic
4031,2022-04-04,Ghana,Web,Ads
4032,2022-06-12,Nigeria,Web,Organic
4033,2022-04-09,Nigeria,Web,Referral
4034,2022-04-23,Nigeria,Android,Referral
4035,2022-12-25,Nigeria,iOS,Ads
4036,2022-04-01,Nigeria,Web,Referral
4037,2022-12-12,Nigeria,Web,Referral
4038,2022-07-25,Kenya,iOS,Organic
4039,2022-01-17,Ghana,iOS,Organic
4040,2022-10-01,Nigeria,Web,Ads
4041,2022-06-22,Nigeria,Android,Referral
4042,2022-04-26,Nigeria,Android,Organic
4043,2022-12-15,Nigeria,iOS,Organic
4044,2022-06-30,Ghana,Android,Organic
4045,2022-04-01,Kenya,Android,Referral
4046,2022-03-23,Kenya,iOS,Organic
4047,2022-11-20,Ghana,Android,Organic
4048,2022-04-24,Ghana,Web,Ads
4049,2022-09-14,Ghana,Web,Ads
4050,2022-02-27,South Africa,Web,Organic
4051,2022-06-03,Nigeria,iOS,Referral
4052,2022-12-31,Nigeria,Web,Ads
4053,2022-04-26,Ghana,Android,Organic
4054,2022-12-09,South Africa,Android,Referral
4055,2022-09-23,South Africa,Web,Organic
4056,2022-11-11,Nigeria,Android,Ads
4057,2022-07-22,South Africa,iOS,Organic
4058,2022-02-10,Kenya,Web,Referral
4059,2022-04-15,Ghana,Web,Organic
4060,2022-07-12,South Africa,iOS,Referral
4061,2022-10-05,South Africa,Web,Ads
4062,2022-12-20,South Africa,Web,Ads
4063,2022-08-25,Ghana,Web,Ads
4064,2022-08-09,Kenya,Android,Referral
4065,2022-03-09,Kenya,Web,Organic
4066,2022-07-16,South Africa,Android,Ads
4067,2022-09-13,Kenya,Web,Organic
4068,2022-05-19,South Africa,Android,Organic
4069,2022-11-08,Nigeria,iOS,Referral
4070,2022-05-29,South Africa,Web,Organic
4071,2022-04-09,South Africa,Web,Organic
4072,2022-03-17,Ghana,iOS,Organic
4073,2022-10-09,Ghana,iOS,Organic
4074,2022-04-19,South Africa,Web,Ads
4075,2022-07-07,Nigeria,Android,Organic
4076,2022-07-18,Nigeria,Android,Referral
4077,2022-10-30,South Africa,Android,Organic
4078,2022-11-23,South Africa,Android,Ads
4079,2022-06-03,Kenya,Android,Referral
4080,2022-02-09,Nigeria,Web,Referral
4081,2022-05-13,Kenya,iOS,Ads
4082,2022-05-12,Kenya,Web,Referral
4083,2022-10-06,South Africa,Android,Organic
4084,2022-12-28,South Africa,iOS,Referral
4085,2022-03-25,South Africa,iOS,Referral
4086,2022-08-30,Nigeria,iOS,Ads
4087,2022-04-26,Nigeria,Android,Ads
4088,2022-04-19,Kenya,iOS,Organic
4089,2022-08-09,Nigeria,Android,Ads
4090,2022-02-10,South Africa,iOS,Referral
4091,2022-05-27,Nigeria,Web,Referral
4092,2022-04-22,South Africa,Web,Organic
4093,2022-04-13,Nigeria,Android,Organic
4094,2022-02-15,Nigeria,Web,Referral
4095,2022-11-20,South Africa,Web,Referral
4096,2022-09-28,Nigeria,Web,Ads
4097,2022-07-14,South Africa,Web,Ads
4098,2022-10-07,Nigeria,Web,Organic
4099,2022-10-10,South Africa,Android,Organic
4100,2022-02-09,Ghana,Web,Organic
4101,2022-07-08,Ghana,Web,Ads
4102,2022-06-13,Kenya,iOS,Ads
4103,2022-01-24,South Africa,Android,Organic
4104,2022-01-24,South Africa,Android,Organic
4105,2022-01-04,Kenya,Web,Organic
4106,2022-11-19,Nigeria,Android,Referral
4107,2022-10-17,Ghana,Web,Ads
4108,2022-06-30,Kenya,Web,Referral
4109,2022-09-05,Nigeria,iOS,Referral
4110,2022-04-26,Kenya,Web,Organic
4111,2022-10-06,Kenya,iOS,Ads
4112,2022-12-31,Nigeria,Android,Referral
4113,2022-03-10,South Africa,Web,Referral
4114,2022-12-17,Nigeria,Web,Organic
4115,2022-09-11,Nigeria,Android,Organic
4116,2022-06-30,South Africa,Android,Organic
4117,2022-11-14,Nigeria,Android,Organic
4118,2022-06-18,Nigeria,Web,Ads
4119,2022-11-09,South Africa,Web,Referral
4120,2022-09-06,South Africa,Android,Organic
4121,2022-07-07,Kenya,Android,Organic
4122,2022-02-23,Nigeria,iOS,Organic
4123,2022-11-22,Nigeria,Web,Ads
4124,2022-12-23,South Africa,Android,Referral
4125,2022-11-09,Ghana,iOS,Organic
4126,2022-05-18,South Africa,Web,Referral
4127,2022-06-17,Kenya,iOS,Referral
4128,2022-04-13,Kenya,Web,Ads
4129,2022-03-26,South Africa,Android,Referral
4130,2022-11-13,South Africa,Android,Ads
4131,2022-07-31,Kenya,Android,Referral
4132,2022-01-03,Kenya,Android,Organic
4133,2022-06-28,Nigeria,iOS,Referral
4134,2022-12-08,South Africa,Android,Referral
4135,2022-10-30,South Africa,Web,Referral
4136,2022-11-28,Kenya,Android,Ads
4137,2022-02-07,Nigeria,Web,Referral
4138,2022-08-27,South Africa,Web,Organic
4139,2022-06-18,Kenya,Android,Organic
4140,2022-12-09,Kenya,Android,Ads
4141,2022-11-10,Nigeria,iOS,Referral
4142,2022-11-02,Kenya,iOS,Organic
4143,2022-01-30,South Africa,Web,Organic
4144,2022-07-09,Nigeria,Web,Referral
4145,2022-12-23,South Africa,iOS,Organic
4146,2022-01-25,Kenya,Android,Referral
4147,2022-04-22,Ghana,Web,Organic
4148,2022-07-25,Kenya,Android,Organic
4149,2022-07-04,Nigeria,iOS,Referral
4150,2022-02-16,Ghana,iOS,Ads
4151,2022-08-16,Ghana,Android,Referral
4152,2022-02-08,Ghana,iOS,Referral
4153,2022-01-16,Kenya,Android,Ads
4154,2022-01-22,Ghana,Android,Organic
4155,2022-08-01,Nigeria,Android,Organic
4156,2022-11-06,Nigeria,Android,Ads
4157,2022-05-29,Ghana,iOS,Referral
4158,2022-08-29,Kenya,Android,Organic
4159,2022-09-29,Kenya,Android,Organic
4160,2022-02-28,South Africa,iOS,Ads
4161,2022-10-14,South Africa,iOS,Ads
4162,2022-07-21,Ghana,Android,Organic
4163,2022-02-01,Nigeria,Android,Organic
4164,2022-06-11,Kenya,Web,Ads
4165,2022-09-12,Kenya,iOS,Referral
4166,2022-09-11,Kenya,Web,Referral
4167,2022-01-09,Kenya,Web,Referral
4168,2022-05-19,Nigeria,Android,Ads
4169,2022-01-10,South Africa,Web,Organic
4170,2022-08-02,Kenya,Web,Organic
4171,2022-09-30,South Africa,Web,Referral
4172,2022-11-20,Kenya,Android,Ads
4173,2022-02-17,South Africa,Android,Organic
4174,2022-04-21,South Africa,iOS,Organic
4175,2022-06-02,Nigeria,Android,Ads
4176,2022-05-03,Kenya,Web,Organic
4177,2022-12-23,South Africa,iOS,Ads
4178,2022-04-12,Nigeria,Android,Ads
4179,2022-08-29,South Africa,iOS,Organic
4180,2022-11-17,South Africa,iOS,Organic
4181,2022-07-10,Nigeria,iOS,Ads
4182,2022-08-05,Kenya,Android,Ads
4183,2022-02-20,Kenya,Web,Ads
4184,2022-10-19,Nigeria,iOS,Ads
4185,2022-03-22,Ghana,iOS,Referral
4186,2022-03-29,Nigeria,iOS,Referral
4187,2022-07-13,South Africa,iOS,Referral
4188,2022-04-14,Nigeria,Android,Organic
4189,2022-09-28,Kenya,Android,Referral
4190,2022-04-06,Ghana,Web,Ads
4191,2022-07-17,South Africa,iOS,Referral
4192,2022-01-01,Ghana,Web,Referral
4193,2022-06-16,Nigeria,iOS,Ads
4194,2022-05-06,Nigeria,iOS,Ads
4195,2022-11-09,Ghana,Web,Organic
4196,2022-03-22,Nigeria,Android,Referral
4197,2022-09-08,Ghana,iOS,Ads
4198,2022-06-18,Ghana,Android,Referral
4199,2022-03-14,Kenya,iOS,Referral
4200,2022-05-21,South Africa,Web,Organic
4201,2022-03-11,Nigeria,Web,Organic
4202,2022-09-19,Nigeria,Web,Organic
4203,2022-12-06,Kenya,Web,Referral
4204,2022-11-04,South Africa,Android,Ads
4205,2022-09-02,Kenya,iOS,Organic
4206,2022-01-03,Nigeria,iOS,Organic
4207,2022-12-03,Ghana,Android,Organic
4208,2022-03-04,South Africa,iOS,Ads
4209,2022-02-18,South Africa,Web,Organic
4210,2022-03-17,Kenya,Web,Ads
4211,2022-06-24,South Africa,Web,Referral
4212,2022-04-19,Ghana,Android,Referral
4213,2022-07-02,South Africa,iOS,Ads
4214,2022-07-11,Kenya,iOS,Organic
4215,2022-03-06,South Africa,iOS,Ads
4216,2022-12-03,South Africa,Android,Organic
4217,2022-09-28,Kenya,Android,Referral
4218,2022-04-10,Nigeria,iOS,Organic
4219,2022-02-01,Nigeria,iOS,Referral
4220,2022-12-18,Nigeria,iOS,Organic
4221,2022-05-08,South Africa,iOS,Referral
4222,2022-12-05,Ghana,Web,Referral
4223,2022-02-12,South Africa,Web,Referral
4224,2022-03-19,Ghana,Web,Ads
4225,2022-11-10,Kenya,iOS,Ads
4226,2022-10-16,Ghana,Android,Organic
4227,2022-09-27,South Africa,Web,Organic
4228,2022-06-11,Ghana,iOS,Referral
4229,2022-07-08,Nigeria,Android,Referral
4230,2022-09-04,Ghana,Android,Ads
4231,2022-08-04,South Africa,Android,Referral
4232,2022-11-11,Nigeria,iOS,Ads
4233,2022-12-05,Ghana,Android,Referral
4234,2022-06-17,Nigeria,iOS,Referral
4235,2022-12-05,South Africa,Android,Organic
4236,2022-07-12,Nigeria,Web,Referral
4237,2022-10-10,Ghana,iOS,Ads
4238,2022-12-02,Nigeria,Android,Referral
4239,2022-01-13,Kenya,Web,Referral
4240,2022-08-28,Ghana,Web,Organic
4241,2022-11-16,Nigeria,iOS,Organic
4242,2022-05-27,Nigeria,Android,Ads
4243,2022-07-23,Ghana,iOS,Organic
4244,2022-03-21,Nigeria,iOS,Organic
4245,2022-02-12,Kenya,Web,Ads
4246,2022-03-30,Nigeria,Web,Organic
4247,2022-05-28,Nigeria,iOS,Referral
4248,2022-04-05,Kenya,Android,Ads
4249,2022-05-31,Ghana,Android,Referral
4250,2022-01-02,Nigeria,Web,Organic
4251,2022-01-22,Ghana,Android,Ads
4252,2022-11-09,Ghana,Android,Referral
4253,2022-11-24,Nigeria,Web,Referral
4254,2022-01-07,Nigeria,iOS,Organic
4255,2022-07-25,South Africa,iOS,Referral
4256,2022-04-24,South Africa,Web,Organic
4257,2022-09-29,Nigeria,Web,Referral
4258,2022-03-24,Ghana,iOS,Ads
4259,2022-06-28,Ghana,Web,Referral
4260,2022-07-29,Kenya,Android,Organic
4261,2022-11-24,South Africa,iOS,Referral
4262,2022-05-04,South Africa,Android,Ads
4263,2022-04-23,Nigeria,Android,Organic
4264,2022-01-12,Ghana,iOS,Ads
4265,2022-05-06,South Africa,iOS,Ads
4266,2022-02-22,Ghana,iOS,Ads
4267,2022-11-27,Ghana,iOS,Ads
4268,2022-10-10,South Africa,Android,Ads
4269,2022-05-20,Kenya,iOS,Referral
4270,2022-04-07,Kenya,iOS,Organic
4271,2022-01-05,Kenya,iOS,Organic
4272,2022-02-26,Ghana,Web,Ads
4273,2022-11-30,Ghana,iOS,Organic
4274,2022-03-10,Kenya,Web,Organic
4275,2022-04-28,Kenya,Web,Ads
4276,2022-02-28,Nigeria,iOS,Organic
4277,2022-02-02,South Africa,iOS,Organic
4278,2022-11-14,Kenya,Web,Referral
4279,2022-02-19,South Africa,Web,Organic
4280,2022-01-19,Ghana,Android,Ads
4281,2022-08-02,Ghana,iOS,Referral
4282,2022-07-16,Nigeria,Web,Referral
4283,2022-02-16,Ghana,Web,Ads
4284,2022-06-16,Nigeria,iOS,Ads
4285,2022-10-16,Kenya,iOS,Ads
4286,2022-05-21,Kenya,iOS,Ads
4287,2022-03-25,Ghana,Web,Referral
4288,2022-07-01,Kenya,iOS,Referral
4289,2022-03-20,South Africa,iOS,Referral
4290,2022-08-03,Ghana,iOS,Referral
4291,2022-01-14,Kenya,Android,Ads
4292,2022-08-03,Nigeria,Web,Referral
4293,2022-05-08,Kenya,Android,Organic
4294,2022-11-06,Kenya,Android,Ads
4295,2022-09-05,Kenya,Web,Organic
4296,2022-01-29,Kenya,Android,Ads
4297,2022-10-07,South Africa,iOS,Organic
4298,2022-12-04,Nigeria,iOS,Ads
4299,2022-11-15,South Africa,Android,Ads
4300,2022-07-21,Nigeria,iOS,Ads
4301,2022-12-27,Kenya,Web,Ads
4302,2022-02-26,Ghana,Android,Organic
4303,2022-08-06,Nigeria,Web,Organic
4304,2022-03-03,Ghana,Web,Ads
4305,2022-06-06,Kenya,Web,Referral
4306,2022-07-21,Ghana,Android,Ads
4307,2022-01-17,Ghana,Android,Ads
4308,2022-11-18,South Africa,Android,Ads
4309,2022-01-06,Nigeria,iOS,Referral
4310,2022-02-27,South Africa,iOS,Referral
4311,2022-11-21,Nigeria,Android,Ads
4312,2022-11-14,Ghana,Android,Referral
4313,2022-06-18,South Africa,iOS,Referral
4314,2022-03-23,Nigeria,Web,Ads
4315,2022-08-07,South Africa,Web,Organic
4316,2022-06-26,Nigeria,Android,Ads
4317,2022-07-23,South Africa,Web,Referral
4318,2022-03-12,South Africa,iOS,Organic
4319,2022-09-23,South Africa,Android,Organic
4320,2022-04-08,Kenya,iOS,Referral
4321,2022-12-11,South Africa,Android,Ads
4322,2022-10-18,South Africa,Android,Ads
4323,2022-07-27,Ghana,Web,Referral
4324,2022-01-02,Ghana,Android,Organic
4325,2022-05-04,South Africa,Android,Organic
4326,2022-10-07,Ghana,Web,Organic
4327,2022-03-15,Nigeria,Web,Organic
4328,2022-06-15,Kenya,Android,Referral
4329,2022-01-22,Nigeria,Android,Referral
4330,2022-06-03,Ghana,Web,Organic
4331,2022-10-22,Ghana,Web,Referral
4332,2022-08-07,Nigeria,iOS,Organic
4333,2022-06-06,Ghana,iOS,Referral
4334,2022-08-18,Nigeria,Android,Organic
4335,2022-01-20,Kenya,iOS,Organic
4336,2022-02-10,South Africa,Android,Referral
4337,2022-05-28,Ghana,iOS,Referral
4338,2022-04-18,Ghana,Android,Referral
4339,2022-03-25,Nigeria,Android,Organic
4340,2022-11-18,South Africa,iOS,Organic
4341,2022-11-05,Kenya,Android,Ads
4342,2022-10-17,South Africa,Android,Organic
4343,2022-11-19,Kenya,Web,Organic
4344,2022-05-14,South Africa,iOS,Ads
4345,2022-07-26,Kenya,iOS,Organic
4346,2022-10-10,Nigeria,iOS,Referral
4347,2022-09-23,South Africa,Android,Organic
4348,2022-03-14,South Africa,iOS,Ads
4349,2022-12-18,South Africa,Android,Referral
4350,2022-02-17,Nigeria,Android,Ads
4351,2022-11-22,Kenya,Web,Organic
4352,2022-08-21,South Africa,iOS,Organic
4353,2022-04-10,South Africa,Android,Ads
4354,2022-02-28,South Africa,iOS,Organic
4355,2022-09-15,South Africa,Android,Ads
4356,2022-03-06,South Africa,Android,Ads
4357,2022-03-24,Kenya,iOS,Ads
4358,2022-06-03,Nigeria,Android,Referral
4359,2022-09-23,Kenya,Android,Ads
4360,2022-11-05,South Africa,iOS,Referral
4361,2022-03-20,Kenya,Web,Referral
4362,2022-11-11,South Africa,Android,Ads
4363,2022-05-30,Nigeria,Android,Organic
4364,2022-02-17,Ghana,Web,Referral
4365,2022-09-05,South Africa,iOS,Referral
4366,2022-10-05,Kenya,Android,Ads
4367,2022-12-22,Nigeria,Android,Referral
4368,2022-04-08,South Africa,iOS,Ads
4369,2022-01-25,Nigeria,Web,Ads
4370,2022-10-11,Nigeria,Android,Ads
4371,2022-10-28,South Africa,iOS,Ads
4372,2022-03-09,Nigeria,iOS,Organic
4373,2022-01-07,Kenya,Android,Organic
4374,2022-11-01,Kenya,Android,Organic
4375,2022-05-17,Kenya,iOS,Ads
4376,2022-06-13,Ghana,Android,Organic
4377,2022-03-24,Kenya,Web,Referral
4378,2022-05-18,Ghana,iOS,Ads
4379,2022-03-14,Nigeria,iOS,Referral
4380,2022-08-25,Nigeria,Web,Ads
4381,2022-02-15,Ghana,iOS,Referral
4382,2022-04-16,Nigeria,Web,Ads
4383,2022-10-15,Kenya,Web,Organic
4384,2022-09-19,Nigeria,iOS,Referral
4385,2022-06-25,South Africa,Android,Organic
4386,2022-06-15,Nigeria,Web,Organic
4387,2022-05-25,South Africa,Android,Ads
4388,2022-11-26,Nigeria,iOS,Ads
